Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Garage Finish,Garage Type_Attchd,Garage Type_Detchd,Kitchen Qual,Heating QC,BsmtFin Type 1,Bsmt Exposure,Bsmt Cond,Bsmt Qual,Foundation_CBlock,Foundation_PConc,Exter Qual,Roof Style_Gable,Roof Style_Hip,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_Somerst,MS Zoning,MS SubClass_50,MS SubClass_60,Lot Frontage,Lot Area,Overall Qual,Year Built,BsmtFin SF 1,Total Bsmt SF,Gr Liv Area,TotRms AbvGrd,Garage Yr Blt,Garage Cars,Garage Area,SalePrice,Total Flr SF
0,1,0,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,1,7,0,1,65.0,8127,7,2003,410.0,812.0,1653,6,2003.0,2.0,628.0,209000,1653
0,1,0,1,0,1,5,4,1,2,4,2,0,0,3,1,0,0,0,0,6,0,0,70.0,8400,6,1900,0.0,917.0,2007,8,1930.0,1.0,357.0,160000,2007
1,0,0,2,1,0,3,3,5,4,3,2,1,0,3,1,0,0,0,0,8,0,0,44.0,10751,5,1974,787.0,1037.0,1037,5,1974.0,2.0,431.0,129000,1037
0,1,0,2,1,0,3,4,5,3,3,4,1,0,3,1,0,0,0,0,8,0,0,77.0,10010,5,1974,1071.0,1389.0,1389,6,1975.0,2.0,418.0,170000,1389
0,1,0,1,0,1,4,3,2,1,3,3,0,1,3,1,0,0,0,0,8,0,0,40.0,4280,5,1913,365.0,440.0,694,4,1990.0,1.0,352.0,90350,694
0,1,0,2,0,0,3,2,1,1,3,3,0,0,3,1,0,0,0,0,8,1,0,60.0,9600,6,1924,0.0,572.0,1096,5,1924.0,0.0,0.0,79000,1096
0,1,0,1,1,0,3,3,5,1,3,3,0,1,3,1,0,0,0,0,8,0,0,70.0,9800,5,1972,894.0,894.0,894,5,1975.0,2.0,552.0,149900,894
0,1,0,1,0,1,3,3,3,1,3,4,1,0,3,0,1,1,0,0,8,0,0,63.0,7560,5,1971,119.0,864.0,864,5,1977.0,2.0,576.0,123000,864
0,1,0,1,0,0,3,2,1,1,2,3,0,0,3,1,0,0,0,0,6,0,0,60.0,9600,4,1900,0.0,1095.0,1774,8,1920.0,3.0,779.0,87000,1774
0,1,0,3,1,0,3,3,5,3,3,3,1,0,3,1,0,0,0,0,8,0,0,76.0,9880,6,1977,522.0,1096.0,1118,6,1977.0,1.0,358.0,171000,1118
0,1,0,1,1,0,3,3,4,1,3,3,1,0,3,1,0,1,0,0,8,1,0,80.0,9600,6,1950,280.0,1032.0,1252,6,1950.0,1.0,288.0,119000,1252
0,1,0,1,1,0,3,3,4,1,3,3,1,0,3,0,1,1,0,0,8,0,0,70.0,7931,5,1959,1148.0,1148.0,1148,6,1959.0,1.0,672.0,132500,1148
0,1,0,1,0,1,4,2,1,1,3,3,0,1,3,0,1,0,0,0,6,0,0,61.26580457379548,5100,8,1925,0.0,588.0,1666,7,1925.0,1.0,228.0,161000,1666
1,0,0,3,0,0,4,5,6,2,3,4,0,1,4,1,0,0,0,0,8,0,1,104.26602765975132,9720,9,2001,1194.0,1357.0,1947,7,2001.0,3.0,725.0,274000,1947
0,1,0,1,0,1,3,3,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,70.0,8521,5,1967,842.0,912.0,912,5,1974.0,1.0,336.0,125000,912
0,1,0,2,0,0,3,3,1,1,3,3,1,0,3,1,0,0,0,0,8,0,0,52.0,8741,5,1946,0.0,1195.0,1195,8,1946.0,0.0,0.0,98500,1195
0,1,0,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,1,0,8,0,0,89.0,12461,8,1994,1456.0,1624.0,1624,5,1994.0,3.0,757.0,262000,1624
1,0,0,1,1,0,3,3,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,76.0,6950,5,1979,710.0,914.0,914,5,1979.0,2.0,444.0,134900,914
0,1,0,2,1,0,3,4,4,4,3,3,1,0,3,1,0,0,0,0,8,0,0,115.0,16905,5,1959,967.0,1350.0,1328,5,1959.0,1.0,308.0,170000,1328
0,1,0,1,0,1,3,3,1,1,3,3,0,0,3,1,0,0,0,0,8,0,0,53.0,7155,6,1926,0.0,686.0,1461,6,1926.0,1.0,225.0,135000,1461
1,0,0,2,1,0,4,5,5,1,3,4,0,1,4,0,1,0,1,0,8,0,1,110.35455482236453,9205,6,1990,704.0,930.0,2683,9,1990.0,2.0,473.0,290000,2683
1,0,0,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,0,64.0,7697,7,2007,0.0,1246.0,1258,6,2007.0,2.0,462.0,173500,1258
0,1,0,1,1,0,5,5,6,1,4,3,1,0,3,1,0,0,0,0,8,0,0,78.0,7800,5,1948,603.0,896.0,2008,8,1948.0,1.0,230.0,225000,2008
0,1,0,2,1,0,3,3,5,1,3,3,1,0,3,0,1,1,0,0,8,0,0,53.4648791466973,14357,5,1961,311.0,864.0,1187,6,1961.0,2.0,440.0,140500,1187
0,1,0,1,1,0,3,4,6,1,3,4,0,1,3,1,0,0,0,0,8,0,0,65.0,8775,5,1994,495.0,990.0,990,5,1996.0,1.0,299.0,126000,990
1,0,0,1,0,1,4,5,6,1,3,4,0,1,4,1,0,0,0,1,7,0,0,24.0,2645,8,1999,612.0,960.0,1586,7,1999.0,2.0,480.0,170000,1586
0,1,0,1,1,0,3,5,5,1,3,4,0,1,3,1,0,0,0,0,8,0,0,43.0,13568,5,1995,716.0,990.0,990,5,1996.0,2.0,576.0,156000,990
0,1,0,2,1,0,3,3,4,4,3,3,1,0,3,1,0,1,0,0,8,0,0,47.0,16321,5,1957,1277.0,1484.0,1600,6,1957.0,1.0,319.0,207500,1600
0,1,0,3,1,0,4,5,6,3,3,4,0,1,4,1,0,0,0,1,7,0,1,72.0,8640,8,2007,350.0,896.0,1792,8,2007.0,2.0,590.0,255000,1792
0,1,0,2,0,0,3,3,6,4,3,4,1,0,3,1,0,0,0,0,6,0,0,21.0,1596,4,1973,437.0,462.0,988,4,1973.0,1.0,297.0,94900,988
0,1,0,2,1,0,3,3,3,1,3,3,1,0,3,0,1,1,0,0,8,0,0,70.0,7315,5,1958,625.0,1170.0,1170,6,1958.0,1.0,338.0,140000,1170
0,1,0,1,0,1,3,4,1,2,2,3,0,0,3,1,0,0,0,0,6,0,0,42.0,7614,3,1905,0.0,738.0,1376,7,1930.0,1.0,216.0,96900,1376
1,0,0,2,1,0,3,5,4,2,3,3,1,0,3,1,0,1,0,0,8,0,0,58.602073940152195,11000,5,1966,740.0,1154.0,1154,6,1966.0,2.0,480.0,154000,1154
0,1,0,1,0,1,4,5,1,1,3,3,0,0,4,0,1,0,0,0,6,0,0,70.36054202294898,10337,8,1910,0.0,725.0,1772,7,1992.0,2.0,816.0,184900,1772
1,0,0,3,1,0,5,5,6,3,3,5,0,1,5,0,1,0,0,0,8,0,0,114.0,14803,10,2007,1636.0,2078.0,2084,7,2007.0,3.0,1220.0,385000,2084
0,1,0,1,0,1,3,5,5,1,3,3,0,0,3,1,0,0,0,0,6,0,0,50.0,8765,4,1936,285.0,951.0,951,6,1936.0,1.0,327.0,106500,951
1,0,0,2,0,0,4,5,6,2,3,4,0,1,4,1,0,0,1,0,8,0,1,106.0,12720,8,2000,1173.0,1455.0,2687,10,2000.0,3.0,810.0,327000,2687
0,0,1,3,1,0,5,5,6,4,3,5,0,1,5,0,1,0,0,1,8,0,0,85.0,11128,9,2005,2158.0,2458.0,2490,9,2005.0,3.0,795.0,468000,2490
0,1,0,1,0,1,3,3,1,1,3,3,0,0,3,1,0,0,0,0,6,1,0,60.0,5160,6,1927,0.0,1204.0,1666,4,1927.0,1.0,384.0,135000,1666
0,1,0,1,0,1,3,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,0,63.0,13072,6,2005,0.0,1141.0,1141,6,2005.0,2.0,484.0,142500,1141
0,1,0,1,1,0,3,5,2,1,3,3,1,0,3,1,0,1,0,0,8,0,1,73.0,8814,5,1968,732.0,732.0,1464,7,1968.0,2.0,470.0,141000,1464
0,1,0,2,0,0,3,3,6,4,3,4,1,0,3,1,0,0,0,0,8,0,0,70.0,7000,5,1910,969.0,1117.0,1347,5,1910.0,0.0,0.0,107500,1347
0,1,0,1,0,1,3,3,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,59.0,4484,5,1942,485.0,672.0,1282,4,1942.0,1.0,240.0,108500,1282
0,1,0,3,1,0,4,5,5,1,3,4,0,1,3,1,0,0,0,0,8,0,1,57.0799421494989,9019,6,1994,274.0,636.0,1320,6,1994.0,2.0,472.0,150000,1320
0,1,0,2,0,0,3,2,1,1,2,2,0,1,3,1,0,0,0,0,3,1,0,60.0,8520,3,1916,0.0,216.0,936,6,1916.0,0.0,0.0,78000,936
0,0,1,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,1,8,0,0,92.0,11932,8,2007,0.0,1580.0,1580,7,2008.0,3.0,830.0,235128,1580
0,0,1,1,1,0,4,3,6,4,3,4,1,0,3,1,0,0,0,0,8,0,0,114.92095019432445,115149,7,1971,1219.0,1643.0,1824,5,1971.0,2.0,739.0,302000,1824
0,1,0,3,1,0,3,3,3,1,3,3,1,0,3,1,0,0,0,0,8,0,0,40.0,14330,5,1975,88.0,864.0,1558,5,1975.0,2.0,440.0,163000,1558
0,1,0,1,0,1,3,3,0,0,0,0,1,0,3,1,0,0,0,0,8,0,0,67.0,8777,3,1945,0.0,0.0,640,5,1945.0,1.0,240.0,84900,640
0,1,0,1,1,0,3,3,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,24.0,2308,6,1974,257.0,855.0,1322,6,1974.0,2.0,440.0,147000,1322
0,1,0,1,1,0,5,5,5,1,3,3,0,1,4,1,0,0,0,0,6,0,0,50.0,2500,7,1915,299.0,910.0,1826,7,1915.0,1.0,164.0,155000,1826
1,0,0,3,1,0,3,3,5,1,3,4,1,0,3,0,1,0,0,0,8,0,0,50.0,8049,7,1990,1053.0,1309.0,1339,6,1990.0,2.0,484.0,180000,1339
0,1,0,2,0,0,2,2,0,0,0,0,0,0,2,0,1,0,0,0,6,0,0,70.0,5600,4,1930,0.0,0.0,1092,7,1930.0,0.0,0.0,55000,1092
1,0,0,3,1,0,4,5,6,3,3,5,0,1,4,1,0,0,0,0,8,0,0,73.0,9590,7,2003,786.0,868.0,1146,6,2003.0,2.0,438.0,187500,1146
1,0,0,1,0,1,3,5,5,3,3,3,1,0,3,0,1,0,0,0,8,0,0,72.0,7200,6,1976,631.0,1041.0,1125,6,1977.0,1.0,352.0,125000,1125
0,1,0,3,1,0,4,4,3,1,3,4,1,0,4,1,0,0,0,0,8,1,0,86.0,11500,7,1936,223.0,1017.0,2057,6,1936.0,1.0,180.0,250000,2057
0,1,0,1,0,1,3,3,1,1,4,3,0,0,3,0,0,0,0,0,6,0,0,60.0,6756,5,1910,0.0,481.0,899,5,1930.0,1.0,200.0,78000,899
0,1,0,2,0,0,3,4,1,1,3,3,0,0,3,1,0,0,0,0,6,0,0,63.0,11426,4,1910,0.0,828.0,1594,9,1910.0,0.0,0.0,118000,1486
1,0,0,3,1,0,4,5,1,1,3,5,0,1,5,0,1,0,0,0,8,0,0,93.0,12030,8,2007,0.0,1694.0,1694,7,2007.0,3.0,818.0,318000,1694
1,0,0,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,80.0,9554,8,1993,380.0,777.0,1911,8,1993.0,2.0,471.0,215000,1911
0,1,0,2,0,0,3,3,1,1,3,2,0,0,3,1,0,0,0,0,6,0,0,61.0,8534,4,1925,0.0,432.0,672,4,1925.0,0.0,0.0,72000,672
1,0,0,3,1,0,3,3,5,1,3,4,1,0,3,1,0,0,0,0,8,0,0,104.0,11361,6,1976,644.0,1193.0,1523,7,1976.0,2.0,478.0,180000,1523
0,0,1,3,1,0,3,3,5,1,2,4,1,0,3,1,0,0,0,0,8,0,0,47.0,12416,6,1986,1398.0,1606.0,1651,7,1986.0,2.0,616.0,184000,1651
1,0,0,2,1,0,3,5,5,1,3,3,1,0,3,1,0,1,0,0,8,0,0,80.0,9600,5,1959,991.0,1041.0,1041,6,1959.0,1.0,270.0,124500,1041
0,1,0,1,1,0,3,3,1,1,3,3,1,0,3,1,0,1,0,0,8,0,0,70.0,8267,5,1958,0.0,1604.0,1604,8,1958.0,2.0,576.0,135000,1604
0,1,0,1,0,1,4,5,5,1,3,3,1,0,3,1,0,0,0,0,6,1,0,50.0,6000,6,1940,521.0,981.0,1672,6,1940.0,1.0,240.0,164900,1672
1,0,0,1,1,0,3,3,1,1,3,3,1,0,3,0,1,0,0,0,8,0,0,80.0,9600,7,1969,0.0,1164.0,1164,6,1969.0,2.0,528.0,140000,1164
0,1,0,2,1,0,3,4,1,1,3,3,1,0,3,0,1,1,0,0,8,0,0,71.0,7350,5,1958,0.0,1041.0,1041,6,1958.0,1.0,294.0,128000,1041
0,0,0,3,0,0,3,5,5,4,3,4,1,0,3,1,0,0,0,0,8,0,0,58.221540992488876,7703,6,1978,450.0,450.0,1034,6,1978.0,2.0,504.0,153000,1034
0,1,0,1,0,1,3,5,1,1,4,4,0,0,4,0,0,0,0,0,6,1,0,63.0,4347,6,1910,0.0,796.0,1609,7,1910.0,1.0,228.0,127500,1609
0,1,0,2,1,0,4,4,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,80.0,9600,5,1950,32.0,572.0,1337,7,1950.0,1.0,264.0,141500,1337
1,0,0,2,1,0,4,5,6,3,3,5,0,1,4,1,0,0,1,0,8,0,1,98.0,12256,8,1994,1032.0,1463.0,2622,9,1994.0,2.0,712.0,325000,2622
1,0,0,2,1,0,4,5,1,1,3,4,0,1,3,1,0,0,0,0,8,0,0,80.0,9547,7,1993,0.0,1594.0,1594,6,1993.0,2.0,472.0,188500,1594
0,0,1,3,1,0,4,4,6,1,3,4,0,1,4,1,0,0,0,1,7,0,0,60.0,7200,6,2006,905.0,1262.0,1262,5,2006.0,2.0,572.0,185000,1262
1,0,0,2,0,0,4,5,6,1,4,4,0,1,3,1,0,0,0,0,8,0,0,63.0,13072,6,2005,80.0,1175.0,1175,6,2005.0,0.0,0.0,146000,1175
0,1,0,1,1,0,5,5,1,1,3,3,0,0,3,1,0,0,0,0,6,0,0,60.0,3600,6,1917,0.0,624.0,1288,5,1917.0,1.0,280.0,119000,1288
1,0,0,1,0,1,3,3,1,1,3,3,1,0,3,1,0,0,0,0,6,0,0,21.0,1680,5,1971,0.0,630.0,1302,6,1991.0,1.0,280.0,112000,1302
0,1,0,3,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,1,7,0,0,37.0,3316,8,2005,1039.0,1247.0,1247,4,2005.0,2.0,550.0,197000,1247
0,0,1,2,1,0,5,4,6,1,4,5,0,1,4,0,1,0,0,0,8,0,1,72.0,16387,9,2006,1369.0,1738.0,2589,11,2006.0,3.0,831.0,412083,2589
1,0,0,2,1,0,4,5,6,1,3,4,0,1,4,0,1,0,0,0,8,0,0,103.12442881676134,13265,8,2002,1218.0,1568.0,1689,7,2002.0,3.0,857.0,271000,1689
0,0,1,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,0,48.0,3242,7,2003,1000.0,1405.0,1405,6,2003.0,2.0,478.0,200000,1405
0,0,1,3,1,0,4,3,6,4,3,4,1,0,3,1,0,0,0,0,8,0,0,64.0,8991,7,1976,624.0,1228.0,1324,5,1976.0,2.0,585.0,174000,1324
0,1,0,1,1,0,3,3,4,1,3,3,1,0,3,0,1,1,0,0,8,0,0,80.0,8000,5,1960,1098.0,1377.0,1377,6,1965.0,1.0,351.0,156500,1377
1,0,0,3,1,0,3,5,5,1,3,5,0,1,4,0,1,0,0,0,8,0,1,77.6287213233185,9303,6,1996,742.0,872.0,1756,7,1996.0,2.0,422.0,204000,1756
0,1,0,1,1,0,4,4,1,1,3,3,1,0,3,1,0,0,0,0,8,0,0,56.832595733517735,8544,5,1966,0.0,1228.0,1228,6,1966.0,1.0,271.0,149350,1228
0,1,0,2,1,0,3,4,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,52.13301382987566,11425,5,1954,486.0,1008.0,1008,4,1954.0,1.0,275.0,137000,1008
1,0,0,3,1,0,4,5,5,3,3,4,0,1,4,1,0,0,0,0,8,0,1,75.0,11404,7,1998,252.0,1153.0,2031,8,1998.0,2.0,541.0,222500,2031
0,0,1,3,1,0,4,5,1,3,3,4,0,1,4,1,0,0,0,0,8,0,1,72.0,8229,6,2007,0.0,752.0,1504,6,2007.0,2.0,440.0,166000,1504
0,1,0,2,0,0,3,3,4,1,3,3,0,1,3,1,0,0,0,0,6,0,0,56.0,4485,5,1920,579.0,936.0,936,5,1920.0,0.0,0.0,109500,936
0,1,0,1,1,0,3,3,0,0,0,0,1,0,3,1,0,0,0,0,8,0,0,46.425019614925766,15635,4,1954,0.0,0.0,1383,6,1980.0,2.0,498.0,122000,1383
0,1,0,1,0,1,3,4,1,1,3,3,0,0,3,1,0,0,0,0,6,0,0,56.0,3153,5,1920,0.0,967.0,967,5,1920.0,1.0,180.0,99900,967
0,1,0,2,1,0,4,5,6,3,3,4,0,1,4,1,0,0,0,1,7,0,0,84.0,11096,8,2006,24.0,1656.0,1656,7,2006.0,3.0,826.0,249700,1656
0,1,0,1,1,0,4,5,1,1,3,3,1,0,3,1,0,0,0,0,8,0,0,80.0,14000,6,1950,0.0,1092.0,1152,6,1950.0,1.0,300.0,158500,1152
0,1,0,2,0,0,4,5,6,2,3,3,0,1,3,1,0,0,0,0,8,0,0,74.0,7733,6,2005,24.0,1142.0,1142,5,2005.0,0.0,0.0,139500,1142
0,1,0,1,1,0,4,5,6,3,3,4,0,0,4,1,0,0,0,0,8,0,0,76.86765542799185,8098,6,2000,1136.0,1381.0,1403,5,2000.0,2.0,470.0,202000,1403
1,0,0,3,1,0,3,5,2,1,3,3,1,0,3,1,0,1,0,0,8,0,0,70.0,8393,5,1959,528.0,1626.0,1712,8,2005.0,2.0,588.0,145000,1712
0,1,0,1,0,0,3,3,6,3,3,4,1,0,3,1,0,0,0,0,8,0,0,60.0,12900,4,1969,1198.0,1198.0,1258,6,1969.0,2.0,400.0,108959,1258
0,1,0,1,0,1,3,3,4,3,3,3,1,0,3,1,0,0,0,0,8,0,0,60.88527162613215,57200,5,1948,353.0,747.0,1687,7,1966.0,2.0,572.0,160000,1687
0,0,1,1,0,1,3,3,1,1,3,3,1,0,3,0,1,1,0,0,8,0,0,70.0,8078,5,1958,0.0,1560.0,1560,8,1958.0,2.0,484.0,128600,1560
1,0,0,2,1,0,3,3,1,1,3,4,1,0,3,1,0,0,0,0,8,0,1,75.3074703425722,12384,7,1976,0.0,793.0,1935,7,1976.0,2.0,550.0,197900,1935
0,0,1,2,1,0,3,3,6,4,3,5,1,0,4,1,0,0,0,0,8,0,0,65.45166699809207,9927,7,1976,1005.0,1047.0,1083,5,1976.0,2.0,596.0,172000,1083
0,1,0,2,1,0,3,3,3,3,3,4,1,0,3,1,0,0,0,0,8,0,0,39.0,16300,5,1977,60.0,876.0,907,5,1977.0,1.0,308.0,130000,907
0,1,0,2,1,0,4,5,6,2,3,5,0,1,4,0,1,0,0,0,8,0,0,74.20392479434857,7915,6,1999,1223.0,1666.0,1675,6,1999.0,2.0,435.0,195000,1675
0,1,0,2,1,0,3,5,1,1,3,3,1,0,3,0,1,0,0,0,8,0,0,100.0,21750,5,1954,0.0,988.0,988,4,1954.0,2.0,520.0,113000,988
0,1,0,2,1,0,4,5,1,1,3,5,0,1,4,0,1,0,0,0,8,0,0,70.0,9116,8,2001,0.0,1491.0,1491,7,2001.0,2.0,490.0,209000,1491
1,0,0,3,1,0,4,5,6,4,3,4,0,1,3,0,1,0,0,0,8,0,0,125.0,14419,7,1987,904.0,1645.0,1479,7,1987.0,2.0,578.0,213500,1479
0,1,0,1,0,0,3,3,3,1,3,3,1,0,3,0,1,1,0,0,8,0,0,67.0,13070,5,1951,308.0,631.0,1112,5,1951.0,2.0,480.0,126000,1112
0,1,0,1,1,0,3,2,1,1,3,3,1,0,3,0,1,0,0,0,8,0,0,73.0,9855,6,1956,0.0,1436.0,1689,7,1956.0,2.0,480.0,127500,1689
1,0,0,2,1,0,5,5,6,4,3,5,0,1,5,0,1,0,0,0,8,0,0,60.0,8118,9,2007,1034.0,1710.0,1710,6,2007.0,2.0,557.0,334000,1710
1,0,0,2,1,0,3,3,4,1,3,3,1,0,3,0,1,1,0,0,8,0,0,59.74367278314217,10920,6,1960,733.0,1253.0,1253,5,1960.0,1.0,352.0,157000,1253
0,1,0,1,0,1,3,4,5,1,3,3,1,0,3,0,1,1,0,0,8,0,0,60.0,6600,5,1962,110.0,864.0,864,5,1962.0,1.0,294.0,125500,864
0,1,0,3,1,0,4,5,6,3,3,4,0,1,4,1,0,0,0,0,8,0,1,63.0,8199,7,2005,648.0,728.0,1456,7,2005.0,2.0,410.0,189000,1456
0,1,0,1,1,0,4,5,6,3,3,4,0,1,3,1,0,0,0,0,8,0,0,65.83219994575539,9947,7,1990,611.0,1188.0,1217,6,1990.0,2.0,497.0,173000,1217
1,0,0,2,1,0,4,4,5,4,3,4,1,0,4,1,0,0,0,0,8,0,0,100.0,14330,7,1974,1023.0,1748.0,2646,9,1974.0,2.0,550.0,260000,2646
0,1,0,2,1,0,4,5,6,3,3,4,0,1,4,1,0,0,0,0,8,0,1,68.0,10769,8,2007,20.0,866.0,1768,7,2007.0,2.0,578.0,212000,1768
0,1,0,1,0,1,3,5,6,3,3,4,0,1,4,1,0,0,0,0,8,0,0,57.0,8846,5,1996,298.0,870.0,914,5,1998.0,2.0,576.0,148000,914
0,1,0,1,1,0,3,3,1,1,3,3,1,0,3,1,0,1,0,0,8,0,0,51.86664076651133,10600,6,1964,0.0,533.0,1775,8,1964.0,2.0,480.0,136300,1775
0,1,0,2,0,0,3,5,6,1,3,4,1,0,3,0,0,0,0,0,8,0,0,72.30126005603194,18890,5,1977,498.0,1361.0,2620,12,1977.0,2.0,600.0,190000,2620
0,1,0,1,0,1,3,3,1,1,3,2,0,0,3,1,0,0,0,0,6,0,0,69.0,9142,5,1900,0.0,797.0,1627,10,1950.0,2.0,420.0,139500,1627
0,1,0,3,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,61.646337521458804,7750,7,2003,0.0,660.0,1320,6,2003.0,2.0,400.0,162000,1320
0,1,0,1,0,1,3,4,1,1,3,3,0,1,3,1,0,0,0,0,6,1,0,50.0,6060,4,1939,0.0,732.0,1123,4,1979.0,1.0,264.0,100000,1123
0,1,0,2,1,0,3,5,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,58.0,10172,5,1968,441.0,864.0,874,5,1968.0,1.0,288.0,126500,874
1,0,0,3,1,0,4,5,2,4,3,3,1,0,4,1,0,0,0,0,8,0,1,86.0,10380,7,1986,28.0,1502.0,2730,8,1987.0,2.0,576.0,301000,2730
0,1,0,2,1,0,4,5,6,1,3,4,0,1,3,1,0,0,0,0,8,0,1,69.0,9337,6,1997,648.0,824.0,1786,7,1997.0,2.0,684.0,204750,1786
0,1,0,1,0,1,3,2,0,0,0,0,0,0,3,1,0,1,0,0,8,0,0,60.0,7200,4,1949,0.0,0.0,1040,6,1956.0,2.0,420.0,90000,1040
0,1,0,1,0,0,3,3,3,1,3,3,0,0,3,1,0,0,0,0,6,0,0,60.0,9600,5,1920,234.0,973.0,2350,10,1930.0,2.0,393.0,130000,2350
1,0,0,2,1,0,3,5,5,2,2,4,1,0,3,1,0,1,0,0,8,0,1,72.0,8640,5,1968,361.0,900.0,1770,7,1968.0,2.0,530.0,155000,1770
0,1,0,1,0,1,3,3,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,70.0,7931,5,1960,374.0,1269.0,1269,6,1964.0,1.0,308.0,155000,1269
0,1,0,1,1,0,3,5,4,2,3,3,0,1,3,0,1,0,0,0,8,0,0,75.0,11625,5,1965,841.0,1039.0,1039,6,1965.0,2.0,504.0,131500,1039
1,0,0,2,0,0,3,5,4,3,3,3,1,0,3,1,0,1,0,0,8,0,0,80.0,9600,6,1955,674.0,1156.0,1520,7,1955.0,1.0,364.0,153000,1520
0,0,1,2,1,0,4,5,6,1,3,5,0,1,4,1,0,0,0,0,8,0,0,98.0,11478,8,2007,1218.0,1704.0,1704,7,2008.0,3.0,772.0,306000,1704
1,0,0,3,1,0,5,5,6,1,4,5,0,1,4,0,1,0,0,0,8,0,0,61.0,7740,9,2006,1023.0,1686.0,1686,6,2006.0,3.0,899.0,332200,1686
0,0,1,2,1,0,4,5,6,4,3,4,0,1,4,1,0,0,0,0,8,0,0,71.0,9520,8,2007,1513.0,1638.0,1646,7,2008.0,3.0,800.0,293077,1646
0,1,0,1,0,0,3,5,5,1,3,3,0,0,3,1,0,1,0,0,8,0,0,48.70821730090572,17199,4,1961,314.0,914.0,914,4,1961.0,1.0,270.0,128000,914
0,1,0,1,0,1,4,4,2,2,3,3,0,0,3,1,0,0,0,0,6,0,0,40.0,5400,6,1926,370.0,1149.0,1616,5,1926.0,1.0,216.0,152000,1616
0,1,0,2,0,0,3,3,1,1,3,3,1,0,3,1,0,1,0,0,8,1,0,60.0,10800,4,1949,0.0,720.0,1192,6,1949.0,0.0,0.0,135000,1192
0,1,0,1,0,1,2,3,1,2,3,3,0,0,3,1,0,0,0,0,6,0,0,90.0,9900,6,1880,0.0,1008.0,2210,8,1930.0,1.0,205.0,117500,2210
0,1,0,1,0,1,3,3,3,1,3,3,0,0,3,1,0,0,0,0,6,1,0,50.0,6000,6,1927,276.0,845.0,1296,6,1980.0,2.0,576.0,127500,1296
0,1,0,2,1,0,4,4,5,4,3,4,1,0,4,0,1,0,0,0,8,0,0,94.0,17778,8,1981,1632.0,2461.0,2497,7,1981.0,2.0,676.0,373000,2497
0,1,0,2,0,0,3,5,6,1,3,3,1,0,3,1,0,0,0,0,6,0,0,21.0,1477,6,1970,358.0,546.0,1092,6,1970.0,0.0,0.0,98000,1092
1,0,0,2,0,0,4,5,6,1,3,4,0,1,3,1,0,0,0,0,8,0,0,85.0,19645,7,1994,343.0,423.0,1652,6,1994.0,2.0,473.0,203135,1652
0,1,0,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,70.0,8750,7,1996,0.0,880.0,1716,7,1996.0,2.0,512.0,191000,1716
0,1,0,2,1,0,3,3,0,0,0,0,0,0,3,1,0,1,0,0,8,0,0,74.0,7785,5,1956,0.0,0.0,1014,6,1956.0,1.0,267.0,98000,1014
0,1,0,2,0,0,3,3,6,4,4,4,1,0,3,1,0,0,0,0,8,0,0,60.0,10800,5,1987,1200.0,1200.0,1200,5,1987.0,0.0,0.0,179000,1200
0,0,1,3,1,0,4,5,6,3,3,5,0,1,4,0,1,0,0,1,8,0,0,76.0,9139,8,2006,379.0,1422.0,1432,7,2006.0,2.0,492.0,245000,1432
0,1,0,3,1,0,4,5,2,1,3,5,0,1,4,0,1,0,0,0,8,0,0,78.0,10140,7,1998,144.0,1650.0,1680,7,1998.0,2.0,583.0,213250,1680
0,1,0,1,0,1,3,3,0,0,0,0,0,0,3,1,0,0,0,0,8,0,0,60.0,10122,4,1948,0.0,0.0,869,3,1948.0,1.0,390.0,89900,869
1,0,0,3,1,0,3,4,1,1,3,4,0,1,3,1,0,0,0,0,8,0,1,74.0,10141,7,1998,0.0,832.0,1718,7,1998.0,2.0,427.0,185000,1718
1,0,0,1,0,1,3,3,5,1,3,3,1,0,3,1,0,0,0,0,6,0,0,21.0,2205,6,1973,312.0,525.0,1092,6,1973.0,1.0,264.0,113500,1092
0,1,0,1,0,1,3,2,1,2,3,3,1,0,3,0,1,1,0,0,8,0,0,60.0,10914,3,1929,0.0,715.0,715,4,1967.0,2.0,660.0,68000,715
