Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Garage Finish,Garage Type_Attchd,Garage Type_Detchd,Kitchen Qual,Heating QC,BsmtFin Type 1,Bsmt Exposure,Bsmt Cond,Bsmt Qual,Foundation_CBlock,Foundation_PConc,Exter Qual,Roof Style_Gable,Roof Style_Hip,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_Somerst,MS Zoning,MS SubClass_50,MS SubClass_60,Lot Frontage,Lot Area,Overall Qual,Year Built,BsmtFin SF 1,Total Bsmt SF,Gr Liv Area,TotRms AbvGrd,Garage Yr Blt,Garage Cars,Garage Area,Id,Total Flr SF
0,1,0,2,1,0,5,5,6,1,3,5,0,1,4,1,0,0,0,1,7,0,1,100.0,13162,9,2006,1836,2036,2640,11,2006.0,3,792,2462,2640
0,1,0,2,1,0,4,5,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,0.0,11332,5,1960,528,1118,1118,6,1960.0,1,264,1219,1118
0,1,0,1,1,0,3,3,3,4,3,3,1,0,3,1,0,0,0,0,8,0,0,55.0,12640,6,1976,936,1728,1728,8,1976.0,2,574,2922,1728
1,0,0,2,1,0,3,3,3,1,3,3,1,0,3,0,1,1,0,0,8,0,0,80.0,9600,5,1966,698,1232,1232,6,1966.0,2,490,118,1232
1,0,0,3,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,0,43.0,3182,7,2005,16,1145,1145,5,2005.0,2,397,474,1145
1,0,0,2,1,0,3,3,3,1,3,3,1,0,3,0,1,1,0,0,8,0,0,80.0,11600,6,1960,565,1383,1383,7,1960.0,1,292,2576,1383
1,0,0,3,1,0,4,5,6,4,3,5,0,1,4,0,1,0,0,0,8,0,0,0.0,12782,8,2002,1360,1822,1828,7,2002.0,2,523,872,1828
1,0,0,2,1,0,4,5,6,1,3,4,0,1,4,0,1,0,0,0,8,0,0,48.0,6240,8,2006,24,1342,1342,6,2007.0,2,550,1077,1342
1,0,0,3,1,0,3,2,3,1,3,3,0,1,3,0,1,0,0,0,8,0,0,79.0,7801,6,1951,500,1091,1091,5,1951.0,1,344,1536,1091
0,1,0,2,1,0,3,3,4,1,4,3,0,1,3,0,1,0,0,0,8,0,0,70.0,9100,5,1963,53,984,984,5,1963.0,1,384,1150,984
1,0,0,3,1,0,4,5,6,4,3,4,0,1,4,1,0,0,0,0,8,0,0,69.0,11302,8,2005,1422,1814,1826,7,2005.0,3,758,2341,1826
0,1,0,1,0,1,5,4,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,60.0,11556,5,1953,408,864,1154,6,1962.0,1,336,1931,1154
0,1,0,1,1,0,3,3,5,4,3,4,1,0,3,1,0,0,0,0,8,0,0,69.0,9920,5,1969,523,971,971,5,1969.0,1,300,2785,971
0,1,0,2,1,0,3,3,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,0.0,9759,5,1966,799,1051,1051,6,1966.0,1,264,2538,1051
1,0,0,2,1,0,3,4,5,1,3,3,1,0,3,1,0,0,0,0,8,0,1,80.0,9600,7,1974,698,1165,2061,8,1974.0,2,498,597,2061
0,0,1,2,0,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,0,36.0,2268,7,2003,567,764,1626,6,2003.0,2,474,464,1626
0,1,0,3,1,0,4,3,6,4,3,4,0,1,4,0,0,0,0,0,8,0,0,0.0,23595,7,1979,1258,1332,1524,4,1979.0,2,586,233,1524
1,0,0,1,1,0,3,4,5,4,3,4,1,0,3,1,0,0,0,0,8,0,0,75.0,9825,5,1967,936,936,936,4,1967.0,1,384,2169,936
0,1,0,2,1,0,4,5,6,1,3,4,0,1,3,1,0,0,0,0,8,0,1,57.0,10021,6,1997,539,635,1308,6,1997.0,2,497,2123,1308
1,0,0,3,1,0,3,2,5,1,3,4,0,1,3,1,0,0,0,0,8,0,0,130.0,11700,6,1968,910,1295,1295,6,1968.0,2,528,1867,1295
1,0,0,2,1,0,3,3,6,4,3,4,1,0,3,1,0,1,0,0,8,0,0,0.0,19900,7,1970,912,1947,2207,7,1970.0,2,576,137,2207
0,1,0,2,1,0,4,5,6,1,3,4,0,1,3,1,0,0,0,1,7,0,1,72.0,8640,7,2009,822,900,1852,7,2009.0,2,644,515,1852
0,1,0,1,0,1,3,3,1,1,3,3,1,0,3,1,0,0,0,0,6,0,0,24.0,1733,6,1980,0,516,1032,5,1980.0,2,452,933,1032
1,0,0,1,0,1,3,3,5,3,4,3,1,0,3,1,0,0,0,0,8,0,0,42.0,10385,6,1978,595,995,1282,6,1989.0,3,672,2784,1282
1,0,0,3,1,0,3,5,6,1,3,5,0,1,3,0,1,0,0,0,6,0,0,32.0,4500,6,1998,866,1204,1204,5,1998.0,2,412,972,1204
0,1,0,1,1,0,3,3,3,1,3,3,1,0,3,1,0,0,0,0,8,0,0,0.0,9790,6,1967,251,1372,1342,7,1967.0,2,457,599,1342
1,0,0,1,1,0,4,5,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,60.0,7332,6,1959,414,864,864,4,1959.0,1,288,2614,864
0,1,0,1,0,1,3,3,6,4,3,4,1,0,3,1,0,1,0,0,8,0,0,0.0,7032,5,1979,943,943,943,4,1979.0,2,600,2582,943
0,1,0,3,0,1,3,5,1,2,3,4,0,0,3,1,0,0,0,0,8,1,0,66.0,21780,6,1918,0,1163,1674,8,1955.0,2,396,1409,1674
0,1,0,1,0,1,3,4,1,1,3,2,1,0,4,0,0,0,0,0,6,1,0,60.0,5790,3,1915,0,840,1605,8,1915.0,1,379,175,1605
0,1,0,3,1,0,3,5,6,3,3,4,0,1,3,1,0,0,0,0,8,0,0,61.0,7380,8,1998,341,1418,1478,5,1998.0,2,495,352,1478
0,1,0,1,1,0,4,3,6,3,3,4,1,0,3,1,0,0,0,0,6,0,0,21.0,1526,4,1970,515,630,630,3,1970.0,1,286,976,630
1,0,0,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,72.0,11317,7,2003,0,840,1668,8,2003.0,2,500,2134,1668
0,1,0,2,0,0,3,5,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,0.0,8780,5,1985,625,833,833,5,1985.0,0,0,984,833
0,1,0,3,1,0,5,5,6,4,3,5,0,1,4,1,0,0,0,0,8,0,0,90.0,12378,9,2003,1274,1896,1944,8,2003.0,3,708,2396,1944
1,0,0,3,1,0,3,5,6,3,3,4,0,1,3,1,0,1,0,0,5,0,0,34.0,4058,7,1998,584,723,767,4,1998.0,1,367,1673,767
0,1,0,1,1,0,3,3,2,1,3,3,1,0,3,1,0,0,0,0,6,0,0,24.0,2368,5,1970,765,765,1365,7,1970.0,2,440,404,1365
1,0,0,2,1,0,4,3,5,1,3,3,1,0,3,1,0,1,0,0,8,0,0,85.0,9350,5,1961,310,1313,1313,6,1961.0,2,610,607,1313
1,0,0,1,0,1,4,3,6,3,3,4,1,0,3,1,0,0,0,0,8,0,0,64.0,7040,5,1979,1094,1094,1229,6,1979.0,2,672,814,1229
0,0,0,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,70.0,8749,7,2002,0,840,1725,6,2002.0,2,550,868,1725
1,0,0,3,1,0,3,5,1,1,3,5,0,1,4,1,0,0,0,0,8,0,0,0.0,7777,6,1996,0,1491,1491,7,1996.0,2,571,2271,1491
0,1,0,3,1,0,4,4,6,2,3,4,1,0,4,1,0,0,0,0,8,0,0,0.0,5062,7,1984,828,1190,2090,6,1984.0,2,577,1633,2090
0,1,0,1,1,0,3,4,1,1,3,3,0,1,3,1,0,0,0,0,8,0,0,70.0,7700,5,1985,0,1216,2432,10,1985.0,2,616,337,2432
0,0,0,1,1,0,3,2,3,3,3,3,1,0,3,1,0,0,0,0,8,0,0,0.0,36500,5,1964,812,1624,1582,7,1964.0,2,390,2765,1582
0,1,0,3,1,0,4,5,6,3,3,4,0,1,4,0,1,0,0,0,8,0,0,182.0,14572,7,2004,1300,1530,1530,7,2004.0,3,630,1746,1530
0,0,1,3,1,0,4,5,1,2,3,5,0,1,4,0,1,0,0,0,8,0,0,80.0,11844,8,2008,0,2046,2046,7,2008.0,3,834,368,2046
0,1,0,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,0,70.0,8810,7,2003,1000,1390,1390,7,2003.0,2,545,2806,1390
0,1,0,1,1,0,3,3,5,1,3,3,1,0,3,1,0,0,0,0,8,0,1,80.0,8000,6,1974,931,1084,1877,8,1974.0,2,488,1662,1877
1,0,0,2,1,0,4,5,4,1,3,3,1,0,4,1,0,1,0,0,8,0,1,90.0,14670,6,1966,575,1104,1988,9,1966.0,2,480,1234,1988
0,1,0,1,1,0,3,5,4,1,3,3,1,0,3,0,1,0,0,0,8,0,0,55.0,8250,5,1968,250,952,1211,5,1968.0,1,322,1373,1211
0,1,0,1,0,1,3,3,5,1,3,3,0,1,3,1,0,1,0,0,8,0,0,60.0,9000,4,1971,616,864,864,5,1974.0,2,528,1672,864
0,1,0,1,1,0,3,3,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,70.0,8400,5,1955,793,923,925,5,1955.0,1,390,1939,925
